cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"30126","4804","670775","0","Gibraltar Bank","Oak Ridge","NJ","7438","12/31/2014","2/18/2015","SA","5527 Berkshire Valley Road","","3","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1909","9/25/1940","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.gibraltarbanknj.com","83894","79142","1498","3254","16087"
"32212","8007","623771","0","Gibraltar Private Bank & Trust Co.","Coral Gables","FL","33134","12/31/2014","2/18/2015","SA","220 Alhambra Circle, 5th Fl","","8","0","1","5","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","5/9/1984","5/9/1984","7/21/2011","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.gibraltarprivate.com","994049","902635","8015","83399","709842"
"16689","0","734350","1136102","Gibsland Bank & Trust Company","Gibsland","LA","71028","12/31/2014","2/18/2015","NM","1246 Third Street","GIBSLAND BANCSHARES, INC.","8","0","0","4","0","Bienville","","","4/15/1948","4/15/1948","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","gibslandbank.com","59402","57865","1537","0","7035"
"3219","0","323651","2839969","Gilmer National Bank, Gilmer, Texas","Gilmer","TX","75644","12/31/2014","2/18/2015","N","713 Us Highway 271 N","GILMER NATIONAL BANCSHARES, INC.","1","0","0","8","0","Upshur","30980","Longview, TX","5/1/1901","1/1/1934","1/1/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.gnbgilmer.com","41161","39443","0","1718","33786"
"30788","5918","2634191","2003975","Glacier Bank","Kalispell","MT","59901","12/31/2014","2/18/2015","NM","49 Commons Loop","GLACIER BANCORP, INC.","122","0","1","4","0","Flathead","","","7/15/1955","7/15/1955","8/31/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.glacierbank.com","1178931","775785","68358","334788","350130"
"23835","12923","263551","1427556","Gladewater National Bank","Gladewater","TX","75647","12/31/2014","2/18/2015","N","678 North Main","EAST TEXAS FINANCIAL CORPORATION","2","0","0","5","0","Gregg","30980","Longview, TX","5/7/1982","5/7/1982","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.gladewaternational.com","26812","26767","45","0","9754"
"8492","16050","617538","1095058","Glasford State Bank","Glasford","IL","61533","12/31/2014","2/18/2015","NM","305 East Main Street","BACKLUND INVESTMENT CO.","2","0","0","8","1","Peoria","37900","Peoria, IL","9/1/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.glasfordbank.com","10782","9371","246","1165","0"
"28729","2246","147679","0","Glen Rock Savings Bank","Glen Rock","NJ","7452","12/31/2014","2/18/2015","SB","183 Rock Road","","3","0","0","5","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","5/18/1937","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.glenrocksavings.com","102979","85183","14450","3346","2121"
"9244","0","439132","3348897","Glennville Bank","Glennville","GA","30427","12/31/2014","2/18/2015","NM","102 East Barnard Street","GB BANK GROUP, INC.","6","0","0","2","0","Tattnall","","","1/18/1905","1/1/1934","1/1/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","http://www.glennvillebank.com","37825","36317","485","1023","389"
"7074","10436","866000","1048812","Glens Falls National Bank and Trust Company","Glens Falls","NY","12801","12/31/2014","2/18/2015","N","250 Glen Street","ARROW FINANCIAL CORPORATION","30","0","0","9","0","Warren","24020","Glens Falls, NY","1/1/1851","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.gfnational.com","437926","337654","8350","91922","88710"
"12406","12925","750239","1201112","Glenview State Bank","Glenview","IL","60025","12/31/2014","2/18/2015","NM","800 Waukegan Road","CUMMINS-AMERICAN CORP.","7","0","0","9","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1920","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.gsb.com","123279","80242","604","42433","34873"
"956","16057","566243","1204421","Glenwood State Bank","Glenwood","IA","51534","12/31/2014","2/18/2015","SM","32 North Walnut Street","GLENWOOD BANCORPORATION","5","0","0","2","0","Mills","36540","Omaha-Council Bluffs, NE-IA","1/1/1899","1/1/1934","7/1/2009","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","http://www.GlenwoodStateBank.com","13579","10885","1664","1030","0"
"8853","0","975854","0","Glenwood State Bank (Incorporated)","Glenwood","MN","56334","12/31/2014","2/18/2015","NM","5 East Minnesota Street","","3","0","0","4","1","Pope","","","5/9/1907","1/1/1934","7/10/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.glenwoodstate.com","36057","30970","3273","1814","3539"
"58263","0","3561771","0","Global Bank","New York","NY","10002","12/31/2014","2/18/2015","NM","30 East Broadway","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/12/2007","3/12/2007","2/14/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","","19035","18830","40","165","10411"
"14079","10194","724744","1205950","GNB Bank","Grundy Center","IA","50638","12/31/2014","2/18/2015","SM","603 Seventh Street","GNB BANCORPORATION","6","0","0","2","1","Grundy","47940","Waterloo-Cedar Falls, IA","3/16/1934","3/16/1934","7/3/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.gnbbank.com","20687","14590","1030","5067","4446"
"57192","0","3025929","3025910","Gogebic Range Bank","Ironwood","MI","49938","12/31/2014","2/18/2015","NM","155 East Cloverland Drive","WEST END FINANCIAL CORP.","2","0","0","4","0","Gogebic","","","5/20/2002","5/20/2002","7/17/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://gogebicrangebank.com","8355","6928","0","1427","0"
"58654","0","3614369","0","Gold Coast Bank","Islandia","NY","11749","12/31/2014","2/18/2015","NM","2929 Expressway Drive North","","5","0","0","4","0","Suffolk","35620","New York-Newark-Jersey City, NY-NJ-PA","3/10/2008","3/10/2008","5/29/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","goldcoastbankny.com","30265","0","0","30265","0"
"58556","0","3593307","3593295","Gold Coast Bank","Chicago","IL","60610","12/31/2014","2/18/2015","NM","1201 N Clark St, Suite 204","GC BANCORP, INC.","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/4/2007","6/4/2007","4/22/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.goldcoastbank.net","136625","82345","4139","50141","48835"
"26223","0","536059","0","Golden Bank, National Association","Houston","TX","77036","12/31/2014","2/18/2015","N","9315 Bellaire Boulevard","","6","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/3/1985","5/3/1985","10/1/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.goldenbank-na.com","36463","36033","249","181","22027"
"28735","2253","148171","0","Golden Belt Bank, FSA","Ellis","KS","67637","12/31/2014","2/18/2015","SA","901 Washington St","","2","0","0","8","1","Ellis","","","1/1/1920","7/22/1936","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.goldenbeltbank.com","49711","44018","2217","3476","3652"
"58579","0","3602889","3831139","Golden Eagle Community Bank","Woodstock","IL","60098","12/31/2014","2/18/2015","NM","975 Country Club Road","GOLDEN EAGLE BANCORP, INC.","1","0","0","4","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/31/2007","10/31/2007","5/20/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.bankgoldeneagle.com","27586","18257","1501","7828","158"
"26881","13877","962966","2930419","Golden Pacific Bank, National Association","Sacramento","CA","95814","12/31/2014","2/18/2015","N","980 9th Street, Suite 2320","GOLDEN PACIFIC BANCORP, INC.","4","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","12/29/1986","12/29/1986","5/7/2014","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","www.goldenpacificbank.com","28600","26151","52","2397","0"
"57585","0","3224375","0","Golden State Bank","Upland","CA","91786","12/31/2014","2/18/2015","NM","1060 W. Foothill Boulevard","","2","0","0","4","0","San Bernardino","40140","Riverside-San Bernardino-Ontario, CA","12/1/2003","12/1/2003","4/13/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","www.goldenstatebank.com","398","398","0","0","0"
"58278","0","3440803","0","Golden Valley Bank","Chico","CA","95926","12/31/2014","2/18/2015","NM","190 Cohasset Rd., Suite 170","","1","0","0","4","0","Butte","17020","Chico, CA","4/24/2006","4/24/2006","4/26/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","WWW.GOLDENVALLEYBANK.COM","24571","13194","1071","10306","9031"
"33124","0","2182786","2380443","Goldman Sachs Bank USA","New York","NY","10282","12/31/2014","2/18/2015","SM","200 West Street","GOLDMAN SACHS GROUP, INC., THE","5","0","1","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","8/30/1990","11/28/2008","7/1/2010","Stock","0","1","FED","DIF","New York","WASHINGTON","New York City","New York","Northeastern","Northeast","","4575000","4488000","6000","81000","4076000"
"58405","0","3592047","0","Goldwater Bank, N.A.","Scottsdale","AZ","85251","12/31/2014","2/18/2015","N","7135 E Camelback Rd, # I-201","","1","0","0","8","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","4/2/2007","4/2/2007","8/9/2013","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","goldwaterbank.com","23379","23370","9","0","185"
"11699","0","936837","3154333","Goodfield State Bank","Goodfield","IL","61742","12/31/2014","2/18/2015","NM","201 South Eureka Street","GOODFIELD FINANCIAL CORPORATION","3","0","0","4","1","Woodford","37900","Peoria, IL","12/14/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","www.goodfieldstatebank.com","25295","18715","5185","1395","0"
"8569","0","815053","1051380","Goppert Financial Bank","Lathrop","MO","64465","12/31/2014","2/18/2015","NM","710 Oak Street","GOPPERT FINANCIAL CORP.","4","0","0","2","0","Clinton","28140","Kansas City, MO-KS","9/28/1879","1/1/1934","10/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","https://www.goppertfb.com","6880","6780","100","0","4870"
"17317","0","850456","1051380","Goppert State Service Bank","Garnett","KS","66032","12/31/2014","2/18/2015","NM","106 East 5th Street","GOPPERT FINANCIAL CORP.","8","0","0","2","0","Anderson","","","7/11/1899","4/12/1954","12/15/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.gssb.us.com","22885","22806","79","0","0"
"17748","15348","241607","3444717","Gorham Savings Bank","Gorham","ME","4038","12/31/2014","2/18/2015","SB","64 Main Street","GORHAM BANCORP, MHC","12","0","0","4","0","Cumberland","38860","Portland-South Portland, ME","1/1/1868","4/18/1957","5/3/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.gorhamsavingsbank.com","308103","233398","5085","69620","32288"
"10639","0","493152","1053311","Gothenburg State Bank","Gothenburg","NE","69138","12/31/2014","2/18/2015","NM","900 Lake","WILLIAMS FINANCIAL CORP.","2","0","0","2","1","Dawson","","","5/1/1902","1/1/1934","9/23/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.gothenburgstatebank.com","4578","4295","283","0","0"
"30976","6199","905673","0","Gouverneur Savings and Loan Association","Gouverneur","NY","13642","12/31/2014","2/18/2015","SA","42 Church Street","","2","0","0","5","0","Saint Lawrence","","","1/1/1892","7/21/1958","3/13/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.gouverneurbank.com","93317","84819","593","7905","42780"
"29206","3099","839974","0","Graham Savings and Loan, SSB","Graham","TX","76450","12/31/2014","2/18/2015","SB","745 Elm Street","","3","0","0","5","1","Young","","","11/27/1934","11/27/1934","7/1/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.grahamsl.com","59833","58977","856","0","33423"
"22040","0","525352","2269351","Grand  Bank of Texas","Grand Prairie","TX","75051","12/31/2014","2/18/2015","NM","2341 South Belt Line Road","CASEY BANCORP, INC","5","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","6/13/1975","6/13/1975","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.grandbankoftexas.com","59330","45999","12981","350","8266"
"22065","13633","76854","1065967","Grand Bank","Tulsa","OK","74135","12/31/2014","2/18/2015","NM","4200 East Skelly Drive","GRAND CAPITAL CORPORATION","3","0","0","4","0","Tulsa","46140","Tulsa, OK","7/21/1975","7/21/1975","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.grandbank.com","30153","26228","557","3368","10934"
"57378","0","3117431","0","Grand Bank","Dallas","TX","75248","12/31/2014","2/18/2015","NM","16660 Dallas Pkwy Suite 1700","","2","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","6/3/2002","6/3/2002","3/13/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","WWW.GBTX.COM","47112","46816","296","0","6312"
"34776","0","2765611","3047163","Grand Bank & Trust of Florida","West Palm Beach","FL","33409","12/31/2014","2/18/2015","NM","2055 Palm Beach Lakes Blvd.","GRAND BANKSHARES, INC.","4","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","2/1/1999","2/1/1999","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","http://www.grandbankflorida.com","20205","10516","716","8973","8112"
"31864","7547","68671","0","Grand Bank for Savings, FSB","Hattiesburg","MS","39402","12/31/2014","2/18/2015","SA","204 Westover Drive","","2","0","0","5","1","Lamar","25620","Hattiesburg, MS","1/1/1968","4/13/1977","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","www.grandbankfsb.com","61178","60943","188","47","1265"
"57274","0","3093964","0","Grand Bank, National Association","Hamilton","NJ","8619","12/31/2014","2/18/2015","N","One Edinburg Road","","2","0","0","4","1","Mercer","45940","Trenton, NJ","3/1/2002","3/1/2002","7/31/2008","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","http://grandbk.com","37750","30872","2783","4095","3201"
"8842","0","945950","1020920","Grand Marais State Bank","Grand Marais","MN","55604","12/31/2014","2/18/2015","SM","211 East Highway 61","CENTRAL TRUST COMPANY","2","0","0","8","1","Cook","","","9/16/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.grandmaraisstatebank.com","22381","21530","666","185","11901"
"15185","0","916147","1205473","Grand Marsh State Bank","Grand Marsh","WI","53936","12/31/2014","2/18/2015","NM","643 Main St","BOSSHARD FINANCIAL GROUP, INC.","3","0","0","7","0","Adams","","","1/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","","25401","24519","638","244","20042"
"57531","17950","3148033","0","Grand Mountain Bank, FSB","Granby","CO","80446","12/31/2014","2/18/2015","SA","337 East Agate Avenue","","4","0","0","8","0","Grand","","","11/26/2003","11/26/2003","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","grandmountainbank.com","42915","39072","521","3322","4716"
"10962","0","1003558","1125245","Grand Rapids State Bank","Grand Rapids","MN","55744","12/31/2014","2/18/2015","SM","523 Nw 1st Avenue","WILCOX BANCSHARES, INC.","2","0","0","4","1","Itasca","","","6/15/1914","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.grsb.com","30293","24709","4000","1584","0"
"3674","14498","875132","4087830","Grand Ridge National Bank","Grand Ridge","IL","61325","12/31/2014","2/18/2015","N","105 West Main Street","PREMIER COMMERCE BANCORP, INC.","2","0","0","4","0","La Salle","","","4/6/1903","1/1/1934","7/28/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","grnbank.com","11641","11002","341","298","3115"
