cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncothr,nccomrer,idncgtpr
"10004","13641","599643","1249691","Farmers State Bank","Markesan","WI","53946","12/31/2014","2/18/2015","NM","86 East Water Street","FS BANCSHARES, INC.","2","0","0","2","0","Green Lake","","","1/20/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.farmersstatebk.com","1.50651764533249","1.42428236672525","20.7983193277311","0.780067528233787","0","0","0","0","2.17550007300336","0","","0","1.76630434782609","","0"
"11307","15388","477648","1118966","Farmers State Bank","Pittsfield","IL","62363","12/31/2014","2/18/2015","NM","108 East Adams Street","PIKE BANCORP, INC.","6","0","0","2","1","Pike","","","1/26/1889","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.farmersstate.com","0.74836562191862","0.891587698471064","0","1.1548946716233","0","5.23903077930583","0.343878954607978","5.62591726911996","0.754635618801207","0","","0","0.020096463022508","","0"
"15907","0","36456","1472118","Farmers State Bank","Maywood","NE","69038","12/31/2014","2/18/2015","NM","122 South Commercial Street","UNIBANC CORP.","3","0","0","2","1","Frontier","","","7/2/1938","8/25/1942","12/9/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.maywoodbank.com","6.29892918203905E-02","0","","0","0","0","","0","0.493989790877655","0.62992125984252","","0.62992125984252","0","","0"
"16116","0","143859","4261005","Farmers State Bank","Dodge","NE","68633","12/31/2014","2/18/2015","NM","355 2nd St","FARMERS STATE BANCSHARES, INC.","3","0","0","2","1","Dodge","","","1/1/1889","1/7/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.fsb-ne.com","0","0","0","0","","0","0","0","0","0","","0","0","",""
"17356","0","476454","1066375","Farmers State Bank","Carroll","NE","68723","12/31/2014","2/18/2015","NM","501 Main St.","CARROLL BANCORP., THE","1","0","0","2","0","Wayne","","","1/23/1945","9/10/1954","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","","0","0","","0","","0","","0","0","0","","0","0","0",""
"342","15340","475354","2108227","Farmers State Bank","Victor","MT","59875","12/31/2014","2/18/2015","SM","103 Main Street","FARMERS STATE FINANCIAL CORP.","8","0","0","4","0","Ravalli","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.farmersebank.com","1.76786317514732","2.06717142302466","0","3.94320093351721","0","0.145744267392149","0","0.154099034312718","0.990223113562296","6.42811227769445E-02","","6.42811227769445E-02","0","","14.6850672328379"
"14209","0","1006148","1200124","Farmers State Bank","Marion","IA","52302","12/31/2014","2/18/2015","NM","1240 8th Avenue","NEIGHBOR INSURANCE AGENCY, INC.","8","0","0","4","1","Linn","16300","Cedar Rapids, IA","8/27/1927","4/9/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.myfsbonline.net","0.556035391208401","0.577781882585594","2.18624513990694","0.311125415727926","0","0.792924278954629","0","0.885452660677263","0.803043746334421","0.16622665493302","0","0.319428786170613","3.32429806167851E-02","","0"
"12293","0","407850","3068636","Farmers State Bank","Hosmer","SD","57448","12/31/2014","2/18/2015","NM","102 W Main St","H2H BANCSHARES, INC.","1","0","0","2","1","Edmunds","","","10/18/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","","0.445421414936079","0","0","0","","","","","1.46400976006507","0.449640287769784","","0.449640287769784","0","","0"
"13257","10934","727156","1052369","Farmers State Bank","Wallace","NE","69169","12/31/2014","2/18/2015","SM","234 S Commercial Ave","NEBANCO, INC.","3","0","0","2","0","Lincoln","","","5/18/1918","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","http://www.fsbwallace.com","0.114192495921697","0.270520946050394","0","0","","0.809997685720898","0","0.854075158613958","0","0","","0","0","","0"
"15367","0","461058","1144228","Farmers State Bank","Groesbeck","TX","76642","12/31/2014","2/18/2015","NM","121 South Ellis Street","GROESBECK BANCSHARES, INC.","7","0","0","2","1","Limestone","","","1/1/1913","3/14/1936","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.farmersstatebanktexas.com","0.190153150375167","3.62897372623022E-02","0","0","","7.33675715333822E-02","","7.33675715333822E-02","0","1.36463683052091","","1.36463683052091","0.038129130655821","","83.7837837837838"
"19720","16064","113030","1080885","Farmers State Bank","Dublin","GA","31040","12/31/2014","2/18/2015","NM","1620 Veterans Boulevard","FARMERS BANCSHARES, INC.","3","0","0","4","1","Laurens","","","1/1/1934","6/19/1967","4/3/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","www.farmersstate-online.net","1.00011139854687","1.16670170275384","0","1.67888317771222","0","0.491610558939831","","0.491610558939831","0","0.421195652173913","","0.421195652173913","0","","0"
"8760","14194","208440","1245611","Farmers State Bank","Algona","IA","50511","12/31/2014","2/18/2015","NM","501 East State Street","WHITTEMORE BANCSHARES, INC.","3","0","0","2","1","Kossuth","","","1/1/1895","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.fsbiowa.com","1.01939299780585","1.46335833814195","0","6.91328873147055","0","0.813378943367541","","0.813378943367541","1.13151364764268","0","","0","0","","0"
"9290","11972","348748","1207598","Farmers State Bank","Mentone","IN","46539","12/31/2014","2/18/2015","NM","102 East Main Street","KOSCIUSKO FINANCIAL, INC.","5","0","0","2","0","Kosciusko","","","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.fsbanking.com","9.77231513197663E-02","0.123250171901556","0","0","0","0.27118837600982","0","0.302441819744675","0","0.124921923797626","0","0.127877237851662","0","","0"
"9935","0","474450","2410582","Farmers State Bank","Marion","SD","57043","12/31/2014","2/18/2015","NM","211 North Broadway","FIRST STATE ASSOCIATES, INC.","3","0","0","2","1","Turner","43620","Sioux Falls, SD","1/1/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","http://www.farmersstatebanksd.com","0.594702905438385","0","0","0","0","0","0","0","0.463201235203294","0","","0","0.970027247956403","","0"
"5838","10241","131717","1071539","Farmers State Bank","Booneville","KY","41314","12/31/2014","2/18/2015","NM","Main Street","MIDDLEFORK FINANCIAL GROUP INC.","2","0","0","8","1","Owsley","","","1/2/1931","1/1/1934","10/8/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","http://www.farmersstatebankky.com","4.64154237352461","3.00050942435048","0","7.49163879598662","0","2.33367451381781","0","2.59759987847486","18.063112078346","4.16666666666667","0","4.71894517696044","0","","0"
"15126","0","680747","1205473","Farmers State Bank","Hillsboro","WI","54634","12/31/2014","2/18/2015","NM","726 Water Avenue","BOSSHARD FINANCIAL GROUP, INC.","4","0","0","2","0","Vernon","","","1/6/1913","1/1/1934","7/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","fsbhillsboro.com","2.49498180905783","3.17376856097253","0","1.69984488107549","","2.3896340669358","","2.3896340669358","4.40722785368004E-02","1.05569712413542","0","1.07288198298187","0.749850029994001","0","0"
"13775","0","105530","1997862","Farmers State Bank","Mountain City","TN","37683","12/31/2014","2/18/2015","NM","100 Main Street","FARMERS STATE BANCSHARES, INC.","3","0","0","8","0","Johnson","","","1/15/1934","1/27/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","WWW.FSBankMCTN.com","4.495454317143","5.45051084092275","0","21.0707767187183","0","1.09634811663056","0","1.13519649710795","0.75260517174836","4.53566163964168E-02","","4.53566163964168E-02","0","","0"
"8647","9759","327220","1883219","Farmers State Bank","West Salem","OH","44287","12/31/2014","2/18/2015","NM","11 South Main Street","COMMUNITY INDEPENDENT BANCORP, INC.","5","0","0","8","0","Wayne","","","4/15/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.farmersstate-oh.com","1.34659116243813","1.36386406606015","0.510529674537333","0.230069020706212","0","1.97397173796921","0.309597523219814","2.14687751273117","2.75519421860885","6.23052959501558E-02","","6.23052959501558E-02","0","","0"
"9106","0","507349","1491810","Farmers State Bank","Yale","IA","50277","12/31/2014","2/18/2015","NM","201 Main Street","YALE BANCORPORATION","1","0","0","2","1","Guthrie","19780","Des Moines-West Des Moines, IA","3/21/1921","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.yalebankiowa.com","0.2321083172147","0.446152790170911","","2.57936507936508","0","0","0","0","0","8.19672131147541E-02","","8.19672131147541E-02","0","","0"
"5691","0","776734","0","Farmers State Bank","Lumpkin","GA","31815","12/31/2014","2/18/2015","NM","1689 Broad Street","","3","0","0","7","0","Stewart","","","12/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","","1.97239942715792","2.86804910760342","0","3.47089368679967","","2.34032179424671","0","2.3581429624171","0","1.00806451612903","","1.00806451612903","0","","0"
"10652","0","84251","1056125","Farmers State Bank","Ewing","NE","68735","12/31/2014","2/18/2015","NM","220 E Nebraska St","CHAMBANCO, INC.","1","0","0","2","0","Holt","","","11/16/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","","0.631217838765009","0","","0","","0","","0","0","0","","0","1.26234906695939","","0"
"12107","0","921936","1209819","Farmers State Bank","Elmwood","IL","61529","12/31/2014","2/18/2015","NM","104 East Main Street","ELMWOOD BANCSHARES, INC.","1","0","0","2","1","Peoria","37900","Peoria, IL","12/6/1864","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","www.fsbelmwood.com","3.56093739800248","4.73136270682283","0","17.9840142095915","0","5.41212468923312","","5.41212468923312","2.09449585971749","0.68649885583524","","0.68649885583524","0.387409200968523","","0"
"12855","10512","840747","1204832","Farmers State Bank","Waterloo","IA","50702","12/31/2014","2/18/2015","NM","1009 People Square","FSB FINANCIAL SERVICES, INC","9","0","0","4","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","6/25/1903","1/1/1934","1/26/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.fsb1879.com","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"13796","0","160557","1250697","Farmers State Bank","Humphrey","NE","68642","12/31/2014","2/18/2015","NM","100 South 3rd Street","HASSENSTAB MANAGEMENT CO., INC.","1","0","0","2","1","Platte","","","11/15/1915","1/31/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.farmersstatebank.info","0","0","","0","","0","","0","0","0","","0","0","",""
"14344","0","603559","1989643","Farmers State Bank","Phillipsburg","KS","67661","12/31/2014","2/18/2015","SM","110 W State St","PHILLIPS HOLDINGS, INC.","1","0","0","2","1","Phillips","","","1/1/1909","5/8/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://WWW.FSBPHILLIPSBURG.COM","1.63959783449343","0.566991248613337","0","0.798226164079823","","0.834078045874292","","0.834078045874292","2.28464419475655","0.911161731207289","","0.911161731207289","3.12813650050184","","0"
"14578","13452","113441","1245479","Farmers State Bank","Lagrange","IN","46761","12/31/2014","2/18/2015","NM","216-218 S. Detroit Street","F.S. BANCORP","14","0","1","8","0","Lagrange","","","7/16/1934","7/16/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.farmersstatebank.com","0.657263563922273","0.769794186565662","0","1.10787576261786","0","0.539801986347098","0.255091195102249","0.579264340180792","5.13610683102209E-02","0.156872209484735","0","0.165900969882593","0","","0"
"1686","0","120953","1122897","Farmers State Bank","Parkston","SD","57366","12/31/2014","2/18/2015","NM","103 West Main Street","PARKSTON INVESTMENT COMPANY","2","0","0","2","0","Hutchinson","","","7/19/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","http://www.fsbparkston.com","0.135961930659415","0.301333257526225","","1.68736071314868","","","","","0","0","","0","0","","0"
"6080","16056","199052","3613504","Farmers State Bank","Stickney","SD","57375","12/31/2014","2/18/2015","NM","221 Main Street","JOHN T. VUCUREVICH FOUNDATION","3","0","0","2","0","Aurora","","","1/1/1925","1/1/1934","10/1/2010","Stock","0","0","FDIC","DIF","Kansas City","CHICAGO","Sioux Falls","Minneapolis","Western","West","","1.10822971385509E-03","0","","0","","0","","0","0","5.06585612968592E-02","0","5.08388408744281E-02","0","","0"
"526","0","542854","3108439","Farmers State Bank","Pine Bluffs","WY","82082","12/31/2014","2/18/2015","SM","103 East Second","COMMERCIAL BANCORP","1","0","0","2","1","Laramie","16940","Cheyenne, WY","4/30/1915","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","www.bankinwyo.com","1.33290336450607","0","","0","","","","","1.00111234705228","12.3976608187135","","12.3976608187135","0","","0"
"5797","0","537243","2471985","Farmers State Bank","Northwood","IA","50459","12/31/2014","2/18/2015","NM","99 7th Street North","FARMERS STATE BANCSHARES, INC.","9","0","0","2","0","Worth","","","11/15/1921","1/1/1934","9/10/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.fsbbanks.com","0.403290118252865","0.598177644849412","0","0.5968011458582","0","0.320398718405126","0","0.321417092246705","0","0.218150087260035","","0.218150087260035","0","","0"
"10458","16152","510947","2735931","Farmers State Bank & Trust Co.","Mount Sterling","IL","62353","12/31/2014","2/18/2015","NM","129 West Main","MOUNT STERLING BANCORP, INC","4","0","0","2","0","Brown","","","6/1/1914","1/1/1934","4/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","http://www.fsb-tc.com","0.363377961530386","0.516490175144992","0","0.301122365179305","","1.35297933463071","","1.35297933463071","0.189134546403183","0.707154742096506","","0.707154742096506","0","","0"
"16114","0","567736","3371701","Farmers State Bank & Trust Co.","Church Point","LA","70525","12/31/2014","2/18/2015","NM","110 West Plaquemine","FSB BANCSHARES, INC.","5","0","0","4","1","Acadia","29180","Lafayette, LA","1/3/1944","1/3/1944","7/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://WWW.FARMERS24.COM","1.11193721602644","1.39707962483407","0.646970023722234","2.90260893320585","0","0.954241490720565","0","0.988326848249027","0","0.788603408801832","","0.788603408801832","0","","0"
"11299","0","856346","2321398","Farmers State Bank of Alto Pass, Ill.","Alto Pass","IL","62905","12/31/2014","2/18/2015","NM","55 N Elm St","FARMERS STATE HOLDING CORP.","4","0","0","4","1","Union","","","1/1/1910","1/1/1934","12/11/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","http://www.myfsb.com","2.94096862338641","1.96180526395351","5.12633624878523","0.925173320583313","0","2.50385208012327","0","2.89161040456377","6.98531375166889","0.67524115755627","","0.67524115755627","0","","3.36403684421306"
"1780","15527","956956","1055119","Farmers State Bank of Calhan","Calhan","CO","80808","12/31/2014","2/18/2015","NM","458 Colorado Avenue","PIEPER BANCORP, INC.","3","0","0","5","1","El Paso","17820","Colorado Springs, CO","8/16/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","www.yourfsb.com","0.999350946854001","0.909947027663331","0.750312630262609","0","0","0.504698111452228","0","0.541849780263684","0.346277516695523","0.625586487331874","0.44004400440044","0.656335460346399","3.85912326714125","","34.6704871060172"
