cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntothr,ntcomrer
"24347","0","842460","2325350","Lone Star National Bank","Pharr","TX","78577","12/31/2014","2/18/2015","N","206 West Ferguson Street","LONE STAR NATIONAL BANCSHARES--TEXAS, INC.","30","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","1/24/1983","1/24/1983","4/5/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.lonestarnationalbank.com","0.146526733503086","2.90168149398855E-02","3.78681733150556E-03","-0.024542276236312","0.921113787129759","-1.41379724733676E-02","","-1.41379724733676E-02","0.278396103172997","3.56006867272655","31.5275310834814","3.3489326324823","2.01114750330403E-02","0"
"3116","0","3607062","3641767","Lone Star State  Bank of West Texas","Lubbock","TX","79424","12/31/2014","2/18/2015","SM","6220 Milwaukee Avenue","LONE STAR STATE BANCSHARES, INC.","4","0","0","2","1","Lubbock","31180","Lubbock, TX","8/9/1919","1/1/1934","12/17/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.lonestarwtx.com","3.92228596531202E-02","0","0","0","0","0","","0","9.53192703586588E-02","2.00847576773986E-02","","2.00847576773986E-02","3.98273893588802E-02","0"
"1786","0","380533","1204618","Longview Bank","Ogden","IL","61859","12/31/2014","2/18/2015","NM","102 South East Avenue","LONGVIEW CAPITAL CORPORATION","7","0","0","2","0","Champaign","16580","Champaign-Urbana, IL","9/1/1899","1/1/1934","5/3/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.longviewbank.com","1.56025969290805E-02","2.69957265764829E-02","0","0","0","8.40039649871474E-02","0","8.52929385976135E-02","0.017781255000978","-4.33576135969476E-02","","-4.33576135969476E-02","-5.85915757032454E-03",""
"28774","2335","450472","0","Loomis Federal Savings and Loan Association","Chicago","IL","60638","12/31/2014","2/18/2015","SA","6350 West 63rd Street","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1929","8/25/1939","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","","0.39623968538569","0.43284421936545","","","0","0.470350293380996","","0.470350293380996","0","0","","0","0",""
"18799","9380","205654","1056161","Los Alamos National Bank","Los Alamos","NM","87544","12/31/2014","2/18/2015","N","1200 Trinity Drive","TRINITY CAPITAL CORPORATION","6","0","0","4","0","Los Alamos","","","6/12/1963","6/12/1963","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","http://www.lanb.com","0.854938481867387","0.794734762637828","-0.157806766081817","0.656995054838799","8.40645462489675","0.47573506869761","0.74544303572802","0.444689905402948","1.12672425306957","1.28657136998353","1.65968178615139","1.07968041459728","0.764083925326285",""
"58340","0","3482166","3547935","Lotus Bank","Novi","MI","48377","12/31/2014","2/18/2015","NM","44350 West 12 Mile Road","LOTUS BANCORP, INC.","2","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","2/28/2007","2/28/2007","8/9/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.lotusbank.com","0.110037304004543","-6.50119416671799E-02","0","-8.39259684615045E-02","0","0","0","0","0.79866843850253","0","","0","0",""
"58112","0","3462449","0","Louisa Community Bank","Louisa","KY","41230","12/31/2014","2/18/2015","NM","4373 Ushwy 2565","","1","0","0","4","0","Lawrence","","","8/7/2006","8/7/2006","10/8/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","http://www.louisacommunitybank.com","0.203729056652976","0.274480956511237","0","0","0","0.934160376653464","","0.934160376653464","0","0","","0","0",""
"21807","0","764151","0","Lovelady State Bank","Lovelady","TX","75851","12/31/2014","2/18/2015","NM","910 S Commerce St","","1","0","0","8","1","Houston","","","11/4/1974","11/4/1974","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.loveladystatebank.com","0.512054028619668","0","0","0","","0","","0","0","1.03002327089612","","1.03002327089612","2.2633418043202","0"
"10202","0","457","1127016","Lowry State Bank","Lowry","MN","56349","12/31/2014","2/18/2015","NM","400 Florence Avenue","FINANCIAL SERVICES OF LOWRY, INC.","1","0","0","2","1","Pope","","","10/4/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.lowrystate.com","-6.35320651627215E-02","2.13110561759441E-02","0","0.121396054628225","0","0","0","0","-0.144447946212837","0.263673346391442","","0.263673346391442","-0.274712696305114",""
"253","10130","674849","1209211","Luana Savings Bank","Luana","IA","52156","12/31/2014","2/18/2015","NM","100 Harvest Drive","LUANA BANCORPORATION","5","0","0","2","1","Clayton","","","8/1/1908","1/1/1934","3/26/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.luanasavingsbank.com","2.84561893576191E-02","2.90942946088272E-02","0","0","0.148433682114426","4.47182113851147E-02","0","4.60725694160046E-02","0","0.107493490671954","","0.107493490671954","0",""
"22752","10810","766258","1838974","Lubbock National Bank","Lubbock","TX","79413","12/31/2014","2/18/2015","N","4811 50th Street","COMMERCE NATIONAL FINANCIAL SERVICES, INC.","12","0","0","4","0","Lubbock","31180","Lubbock, TX","11/20/1978","11/20/1978","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.lubbocknational.com","3.20817510557429E-02","-0.118819834905005","0","-0.232575188777742","0","0","0","0","0.31524775607739","0.173185163804301","","0.173185163804301","0.434101504256082",""
"20568","15993","651121","0","Lumbee Guaranty Bank","Pembroke","NC","28372","12/31/2014","2/18/2015","NM","403 East Third Street","","15","0","0","4","0","Robeson","","","12/22/1971","12/22/1971","4/6/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","www.lumbeeguarantybank.com","0.58353107356798","0.45807494759671","6.76837274782397E-03","0.48956174203818","0","0.676776250888986","0","0.798067632850242","2.26853073067792","0.441881531561388","","0.441881531561388","6.29067245119306",""
"34058","12260","385686","0","Lusitania Savings Bank","Newark","NJ","7105","12/31/2014","2/18/2015","SB","107 Pulaski Street","","4","0","0","8","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","9/1/1995","9/1/1995","12/17/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.lusitaniabank.com","0.278144071043053","0.280787246656286","0","1.91369703702418","0","-8.95383403173239E-03","0","-9.51817114052438E-03","1.4567821301392","0","","0","0",""
"8724","0","912550","1051353","Lusk State Bank","Lusk","WY","82225","12/31/2014","2/18/2015","SM","445 South Main St","BANKERS CAPITAL CORPORATION","1","0","0","2","1","Niobrara","","","5/26/1924","1/1/1934","5/30/2008","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","http://www.luskstatebank.com","1.03826346973808E-02","0","","0","","0","","0","0","0.136911281489595","","0.136911281489595","0",""
"32178","7960","497570","0","Luther Burbank Savings","Santa Rosa","CA","95404","12/31/2014","2/18/2015","SA","804 4th Street","","8","0","0","4","1","Sonoma","42220","Santa Rosa, CA","1/1/1982","10/7/1983","7/21/2011","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","www.lutherburbanksavings.com","0.078952862954967","7.89547498641244E-02","-34.8101265822785","-0.177357651037931","7.91748906221106E-02","0.119606189328575","0","0.119646153795647","","","","","0",""
"27727","179","901974","0","Lyons Federal Bank","Lyons","KS","67554","12/31/2014","2/18/2015","SA","200 East Ave South","","3","0","0","2","0","Rice","","","1/1/1913","12/6/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.lyonsfed.com","1.31365909889554E-02","0.020399004528579","0","0","0","4.25835435895798E-02","0.568262537292229","0","0","0","","0","0",""
"17388","0","1003839","1841732","M C Bank & Trust Company","Morgan City","LA","70380","12/31/2014","2/18/2015","NM","1201 Brashear Avenue","M C BANCSHARES, INC.","5","0","0","7","0","Saint Mary","","","1/20/1955","1/20/1955","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.mcbt.com","0.79082479001672","0.124330527926549","0","4.26133177832103E-02","0","0.327643893488752","0","0.339264474619026","2.19199202628833","2.81309992206953","","2.81309992206953","0",""
"35154","15731","2916534","0","M.Y. SAFRA BANK, FSB","New York","NY","10022","12/31/2014","2/18/2015","SA","499 Park Avenue","","1","0","0","5","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","6/5/2000","6/5/2000","3/31/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","www.mysafra.com","0","0","","","0","0","0","0","","","","","0",""
"34618","16108","2634351","2634696","Macatawa Bank","Holland","MI","49424","12/31/2014","2/18/2015","NM","10753 Macatawa Dr","MACATAWA BANK CORPORATION","30","0","0","4","0","Ottawa","24340","Grand Rapids-Wyoming, MI","11/25/1997","11/25/1997","1/21/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","www.macatawabank.com","-0.142936501073062","-0.162837545585787","-1.00762369708819","-6.23176556032708E-02","-7.00182047332306E-03","-0.050329948278378","0.392451342829183","-0.160212087074426","-0.176177039166473","0.655681131912691","","0.655681131912691","0.316343809895979","0"
"19531","9576","137205","2728577","Machias Savings Bank","Machias","ME","4654","12/31/2014","2/18/2015","SB","4 Center Street","MACHIAS BANCORP, MHC","17","0","0","4","0","Washington","","","3/5/1869","1/1/1966","12/14/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.MachiasSavings.com","0.313209459324665","0.261240260087729","0.768715101739343","7.36406381155084E-02","-2.18558215166192E-02","0.423119293891842","0.444512783237115","0.416028879260821","0.371054889114394","1.13285272914521","","1.13285272914521","0.652904826697467","0"
"33925","12202","2224613","0","Mackinac Savings Bank, F.S.B.","Boynton Beach","FL","33426","12/31/2014","2/18/2015","SA","280 North Congress Avenue","","3","0","0","8","1","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/15/1994","7/15/1994","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","WWW.MACKINACBANK.COM","-0.050417414174856","-5.04237697650673E-02","-6.65983606557377","0","0","4.57844012544926E-03","0","4.6079764071608E-03","0","","","","",""
"6091","0","709639","1136577","Macon Bank and Trust Company","Lafayette","TN","37083","12/31/2014","2/18/2015","NM","609 Red Boiling Springs Rd.","MACON BANCTRUST, INC.","7","0","0","7","0","Macon","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/1/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","maconbankandtrust.com","0.090266544209831","3.88421165069285E-03","-5.55852009960868E-02","0","0","1.23728687733538E-02","0","1.36225553189267E-02","-2.02926195742608E-02","0.464931748019391","","0.464931748019391","0.461463120620809","0"
"31445","6981","239275","2427665","Macon Bank, Inc.","Franklin","NC","28734","12/31/2014","2/18/2015","SB","220 One Center Court","ENTEGRA FINANCIAL CORP.","11","0","0","4","0","Macon","","","1/1/1922","12/14/1964","2/8/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","http://www.maconbank.com","0.59759051207851","0.661796051455455","0.474455739278391","1.3291202403433","0","0.374758568998818","0.987704234892736","0.223190403777311","-0.251439273080391","-9.85308348728776","","-9.85308348728776","0",""
"14695","15895","34555","1133062","Macon-Atlanta State Bank","Macon","MO","63552","12/31/2014","2/18/2015","SM","1513 North Missouri Street","MACON-ATLANTA BANCORP, INC.","2","0","0","2","0","Macon","","","1/1/1893","8/24/1934","11/1/2013","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","http://www.mabank.com","0.297625826632956","0.176355760245357","0","0.743517699634502","0","-6.97605469226879E-02","0","-7.46066828936202E-02","1.70951859956236","0.87761563876652","","0.87761563876652","9.20870168140059E-02","4.36910171268787"
"34306","0","2552099","2747260","Madison Bank","Richmond","KY","40476","12/31/2014","2/18/2015","SM","1001 Gibson Bay Drive, # 101","MADISON FINANCIAL CORPORATION","3","0","0","4","0","Madison","","","3/11/1997","3/11/1997","4/18/2011","Stock","0","0","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","https://www.bankwithmadison.com","0.217219636655154","5.95415302173266E-02","0","-0.153623445301191","0","0.520501295200897","0","0.608513528812408","4.21375215475963","-4.69967904630903","","-4.69967904630903","0",""
"32331","8152","310071","0","Madison Bank of Maryland","Forest Hill","MD","21050","12/31/2014","2/18/2015","SA","1920 Rock Spring Road","","3","0","0","5","0","Harford","12580","Baltimore-Columbia-Towson, MD","5/4/1904","6/6/1985","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","www.mbofmd.com","0.791578839977191","0.791642297930798","15.8632508678648","0.248713386519734","0","0.13070059841431","0","0.138691168008876","","0","","0","",""
"31999","7715","385471","0","Madison County Bank","Madison","NE","68748","12/31/2014","2/18/2015","SA","111 West Third Street","","4","0","0","2","0","Madison","","","1/1/1888","1/28/1980","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","www.madisoncountybank.com","1.27112934758015E-03","0","0","0","0","0","0","0","0","8.50051003060184E-02","","8.50051003060184E-02","0",""
"35056","0","2805928","3619702","Madison County Community Bank","Madison","FL","32340","12/31/2014","2/18/2015","NM","301 West Base Street","MADISON COMMUNITY BANCSHARES CORPORATION","1","0","0","8","0","Madison","","","5/5/1999","5/5/1999","7/9/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","http://www.mccbflorida.com","0.209485503603151","0.22889018934174","1.75429270107916","0","0","0.225009435879569","0","0.28468574367263","0","0.618556701030928","","0.618556701030928","0","0"
"32334","8156","639174","0","Madison Square Federal Savings Bank","Baltimore","MD","21206","12/31/2014","2/18/2015","SA","9651 Belair Road","","4","0","0","5","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","4/4/1870","6/13/1985","1/16/2015","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","www.madisonsquarefsb.com","0.102543568809176","0.111757411911211","0.793976027046409","0.110472823685373","0","0.067514986550304","0","0.072009520416594","0","0","","0","0","0"
"34937","15525","2721176","0","Magna Bank","Memphis","TN","38120","12/31/2014","2/18/2015","SM","6525 Quail Hollow Road","","5","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","1/27/1999","1/27/1999","5/31/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","www.magnabank.com","3.36357131974064E-02","3.67138920283974E-03","-7.73120158335008E-03","-5.47427559693065E-03","0","1.53687540423025E-02","1.17928700307794E-02","1.63609620900147E-02","0.167722546000976","-0.028184892897407","","-0.028184892897407","0.117999833412",""
"8120","10406","261146","1095843","Magnolia Bank, Incorporated","Magnolia","KY","42757","12/31/2014","2/18/2015","NM","4910 L&N Turnpike","MAGNOLIA BANCSHARES, INC.","4","0","0","4","1","Larue","21060","Elizabethtown-Fort Knox, KY","11/4/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","www.magnoliabank.com","0.120419398717109","0.155026827337497","0","0","0","0.39276860079668","0","0.423202290694952","0","0","","0","0.006259937651021",""
"22081","0","34434","1084016","Magnolia State Bank","Bay Springs","MS","39422","12/31/2014","2/18/2015","NM","15 East Sixth Avenue","MAGNOLIA STATE CORPORATION, THE","8","0","0","4","1","Jasper","","","8/4/1975","8/4/1975","8/5/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","www.bankmagnolia.com","1.56637105763984E-02","5.38759430983839E-04","-2.78982050294884E-03","0","0","2.46548931333657E-03","0","2.60199156434335E-03","0","0.203167084610384","0.48436202601716","0.177417310860474","0",""
"30704","5775","548771","3382855","Magyar Bank","New Brunswick","NJ","8903","12/31/2014","2/18/2015","SB","400 Somerset Street","MAGYAR BANCORP, MHC","6","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","9/7/1954","12/31/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.magbank.com","0.41721778963923","0.249421369982014","-0.246042811449192","0.140927774515561","0","0.414329952681196","1.11111111111111","0.326871040969082","2.243908990185","0.018326430377891","","0.018326430377891","0",""
"7153","14309","521804","2367921","Mahopac Bank","Mahopac","NY","10541","12/31/2014","2/18/2015","NM","630 Route 6","TOMPKINS FINANCIAL CORPORATION","15","0","0","4","0","Putnam","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1927","1/1/1934","12/31/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","http://www.mahopacbank.com","5.23506042688889E-02","4.65800965603589E-02","-1.78764786401618","0.119067545154369","0.207345562113819","9.05068918336164E-02","-1.77761344729021E-03","0.121199938513202","0.03758365603438","0.133388056638621","","0.133388056638621","0.746327284154293",""
"22086","0","430054","3365296","Main Bank","Albuquerque","NM","87110","12/31/2014","2/18/2015","NM","2424 Louisiana N.E, American","MAIN BANC, INC.","1","0","0","4","1","Bernalillo","10740","Albuquerque, NM","8/5/1975","8/5/1975","12/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","http://www.mainbank.com","1.69127251343911E-02","-0.010046673976818","0","0","0","-5.01799308950666E-02","0","-0.052302036790747","0.274055194716216","0","","0","0",""
"57878","0","3351440","3351468","Main Street Bank","Bingham Farms","MI","48025","12/31/2014","2/18/2015","SM","31780 Telegraph Road","NORTH STAR FINANCIAL HOLDINGS, INC.","1","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","9/7/2005","9/7/2005","5/10/2010","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.mainstreetbankmi.com","0.058865967667525","-2.64851550705829E-03","0","-6.30085313551455E-03","0","0","0","0","0.269874554862085","0.285306704707561","","0.285306704707561","","0"
"57162","0","3034695","3178900","Main Street Bank Corp.","Wheeling","WV","26003","12/31/2014","2/18/2015","NM","2001 Main Street, Suite 100","MAIN STREET FINANCIAL SERVICES CORP","4","0","0","4","0","Ohio","48540","Wheeling, WV-OH","6/20/2001","6/20/2001","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Cleveland","Northeastern","Northeast","www.mymainstreetbank.com","-1.44252437086444E-02","8.28834064494991E-03","0","0","0","1.29422243877186E-02","0","1.36041138840385E-02","-0.16218050440632","9.83618284569712E-02","","9.83618284569712E-02","0","0"
"16308","11759","539667","0","Mainland Bank","Texas City","TX","77590","12/31/2014","2/18/2015","NM","2831 Palmer Highway","","3","0","0","4","1","Galveston","26420","Houston-The Woodlands-Sugar Land, TX","9/14/1945","9/14/1945","4/22/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.mainlandbank.com","0.215747684268675","0.373129234675537","0","-1.05627851952003E-02","1.35074290859973","0.722084223903876","0","0.742732363820021","6.50442040410663E-02","-0.102165917449939","","-0.102165917449939","-40.9836065573771",""
