cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"35139","0","2838207","0","Seattle Bank","Seattle","WA","98101","12/31/2014","2/18/2015","SB","600 University St, # 1850","","3","0","0","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","8/2/1999","8/2/1999","12/28/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","www.seattlebank.com","83967","2690","3490","131","47606","51581","80","514","2","","","7395"
"19328","11311","673431","1204029","Seaway Bank and Trust Company","Chicago","IL","60619","12/31/2014","2/18/2015","NM","645 East 87th Street","SEAWAY BANCSHARES, INC.","11","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/2/1965","1/2/1965","7/24/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://seawaybank.us","232493","21888","12607","663","110487","83954","115","1600","5","","","33463"
"21342","9643","62044","1134229","Sebree Deposit Bank","Sebree","KY","42455","12/31/2014","2/18/2015","NM","147 West Main Street","SEBREE BANKCORP","1","0","0","8","0","Webster","","","1/1/1890","11/27/1973","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","http://www.sebreedeposit.com","15873","1243","979","102","8257","3194","8","0","0","","","700"
"29627","3776","460275","0","Second Federal Savings and Loan Association of Philadelphia","Philadelphia","PA","19103","12/31/2014","2/18/2015","SA","1727 Chestnut Street","","1","0","0","7","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1924","12/4/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","","6477","299","712","51","5982","0","0","0","0","","","0"
"12515","13221","196743","2242970","Securant Bank & Trust","Menomonee Falls","WI","53051","12/31/2014","2/18/2015","NM","W178 N9358 Water Tower Pl.","CAPITAL COMMERCE BANCORP, INC.","4","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","12/23/1914","1/1/1934","6/17/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","www.securantbank.com","120668","3625","4571","166","87051","27499","55","0","0","","","7522"
"13408","0","641355","1250286","Security Bank","Midland","TX","79701","12/31/2014","2/18/2015","NM","600 N Marienfeld St 1st Flor","SECURITY STAR BANCSHARES, INC.","13","0","0","4","1","Midland","33260","Midland, TX","2/10/1928","1/1/1934","8/18/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.mysbank.com","341346","21204","4859","242","50560","485601","619","1229","2","","","25097"
"2391","10069","497851","1135374","Security Bank","Newbern","TN","38059","12/31/2014","2/18/2015","SM","602 West Main Street","SECURITY BANCORP OF TENNESSEE, INC.","7","0","0","7","0","Dyer","","","1/1/1931","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","https://www.bankatsecurity.com","87205","8285","12637","519","31884","33666","63","659","2","","","8717"
"5424","0","566056","1051009","Security Bank","Laurel","NE","68745","12/31/2014","2/18/2015","SM","202 East Second Street","FIRST LAUREL SECURITY CO.","5","0","0","2","1","Cedar","","","3/6/1928","1/1/1934","6/25/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","WWW.MYSECBANK.COM","103769","8961","6068","337","33498","51317","86","0","0","","","6152"
"9806","0","837550","1021655","Security Bank","Rich Hill","MO","64779","12/31/2014","2/18/2015","NM","606 East Walnut","BATES COUNTY BANCSHARES, INC.","4","0","0","2","1","Bates","28140","Kansas City, MO-KS","12/31/1930","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.secbk.com","31679","3244","1416","135","9140","9367","16","256","1","","","1026"
"4178","0","516855","1494343","Security Bank","Tulsa","OK","74146","12/31/2014","2/18/2015","SM","10727 E. 51st Street S.","PAWNEE HOLDING COMPANY, INC.","1","0","0","4","1","Tulsa","46140","Tulsa, OK","1/1/1902","1/1/1934","6/11/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","www.securitybankok.com","254662","5956","20490","371","198519","134446","219","3321","10","","","30459"
"10015","0","20053","1128497","Security Bank","New Auburn","WI","54757","12/31/2014","2/18/2015","NM","119 Main Street","SECURITY BANK SHARES, INC.","4","0","0","2","0","Chippewa","20740","Eau Claire, WI","8/28/1907","1/1/1934","2/20/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","www.securityonlinebank.com","56846","6174","7051","192","35178","15017","24","0","0","","","3020"
"16395","0","741648","1098004","Security Bank","Stephens","AR","71764","12/31/2014","2/18/2015","NM","108 Ruby Street","SMITH ASSOCIATED BANKING CORPORATION","1","0","0","8","0","Ouachita","","","4/1/1946","4/1/1946","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Western","www.secbnk.com","39589","1591","1512","40","31198","8207","23","0","0","","","4110"
"15324","0","1001059","1124789","Security Bank & Trust Company","Glencoe","MN","55336","12/31/2014","2/18/2015","NM","735 11th Street East","SECURITY BANCSHARES CO.","15","0","0","4","1","Mcleod","","","10/12/1935","12/16/1935","5/31/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.security-banks.com","254423","19539","23141","1675","127361","120414","136","0","0","","","8904"
"8121","13850","835613","2952484","Security Bank and Trust Co.","Maysville","KY","41056","12/31/2014","2/18/2015","NM","1-5 West Second Street","SECURITY BANCORP OF MAYSVILLE, INC.","3","0","0","4","1","Mason","","","1/1/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","","31506","2554","3560","149","10094","5257","12","0","0","","","1670"
"9172","0","118156","0","Security Bank and Trust Company","Paris","TN","38242","12/31/2014","2/18/2015","NM","210 West Washington Street","","6","0","0","4","1","Henry","","","1/1/1905","1/1/1934","12/10/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","http://www.sbtcparis.net","116496","7249","7160","198","66700","27776","51","261","1","","","1854"
"9881","0","19356","2410603","Security Bank and Trust Company","Miami","OK","74354","12/31/2014","2/18/2015","NM","2 South Main Street","SSB HOLDINGS, INC.","3","0","0","4","1","Ottawa","","","12/1/1922","1/1/1934","2/4/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.sbtmiami.com","49369","3527","1904","306","22463","18950","26","0","0","","","2867"
"10984","10501","295057","2728438","Security Bank Minnesota","Albert Lea","MN","56007","12/31/2014","2/18/2015","NM","427 Bridge Avenue","LAKE BANK SHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","2","0","0","4","1","Freeborn","","","1/1/1906","1/1/1934","2/13/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.securitybankmn.com","74565","5191","3297","840","34357","5871","17","0","0","","","1266"
"57964","0","3358289","3804469","Security Bank of California","Riverside","CA","92501","12/31/2014","2/18/2015","NM","3403 10th Street, Suite 100","SECURITY CALIFORNIA BANCORP","4","0","0","4","0","Riverside","40140","Riverside-San Bernardino-Ontario, CA","6/20/2005","6/20/2005","2/4/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","www.securitybankca.com","179127","5306","2958","89","49249","349036","426","0","0","","","43286"
"15731","0","435666","2851608","Security Bank of Crawford","Crawford","TX","76638","12/31/2014","2/18/2015","NM","6688 N Lone Star Parkway","FIRST BANCSHARES OF TEXAS, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","1","0","0","8","1","Mclennan","47380","Waco, TX","3/30/1940","3/30/1940","6/12/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.secbank.net","13706","824","156","9","11975","5446","12","256","1","","","820"
"4705","0","1009354","1050712","Security Bank of Kansas City","Kansas City","KS","66117","12/31/2014","2/18/2015","NM","One Security Plaza","VALLEY VIEW BANCSHARES, INC.","9","0","0","4","0","Wyandotte","28140","Kansas City, MO-KS","10/13/1933","1/1/1934","6/1/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.securitybankkc.com","304950","27088","26843","2052","133712","261900","201","1461","5","","","10495"
"15347","13727","382854","2250180","Security Bank of Pulaski County","Saint Robert","MO","65584","12/31/2014","2/18/2015","NM","201 Marshall Drive","SECURITY BANCSHARES OF PULASKI COUNTY, INC.","3","0","0","4","0","Pulaski","","","1/1/1936","1/31/1936","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.sbpc.com","63111","5093","4103","149","34557","30266","29","0","0","","","4977"
"26520","0","897853","0","Security Bank of Southwest Missouri","Cassville","MO","65625","12/31/2014","2/18/2015","NM","Junction Hwys. 76-86 & 37","","3","0","0","8","1","Barry","","","12/13/1985","12/13/1985","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.sbswmo.com","52277","6010","6239","434","28194","12686","33","0","0","","","4438"
"18033","15816","956358","1140613","Security Bank of the Ozarks","Eminence","MO","65466","12/31/2014","2/18/2015","NM","103 South Main Street","EMINENCE BANKSHARES, INC.","2","0","0","4","1","Shannon","","","6/29/1959","6/29/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.sbozarks.com","30191","3565","1034","88","13442","10634","16","0","0","","","3672"
"1604","14181","950758","1125496","Security Bank USA","Bemidji","MN","56601","12/31/2014","2/18/2015","NM","1025 Paul Bunyan Drive, N.W","SECURITY STATE BANCSHARES OF BEMIDJI, INC.","2","0","0","4","1","Beltrami","","","2/7/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","www.SecurityBankusa.com","65831","6506","10353","413","18903","29484","42","311","1","","","1392"
"27723","175","218878","0","Security Bank, s.b.","Springfield","IL","62701","12/31/2014","2/18/2015","SB","510 E Monroe St","","4","0","0","5","0","Sangamon","44100","Springfield, IL","1/1/1906","2/20/1935","2/4/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","WWW.SECURITYBK.COM","96844","7942","7073","638","31148","11961","35","0","0","","","1070"
"31381","0","406778","0","Security Federal Bank","Elizabethton","TN","37643","12/31/2014","2/18/2015","SB","632 Elk Avenue","","2","0","0","8","0","Carter","27740","Johnson City, TN","1/1/1962","1/28/1963","3/25/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","www.secfec.com","33404","2184","2867","124","23834","5690","11","260","1","","","5028"
"31100","6380","763677","1253773","Security Federal Bank","Aiken","SC","29801","12/31/2014","2/18/2015","NM","238 Richland Avenue, Nw","SECURITY FEDERAL CORPORATION","13","0","1","8","0","Aiken","12260","Augusta-Richmond County, GA-SC","1/1/1922","9/14/1959","10/15/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","www.securityfederalbank.com","480040","32388","42109","1437","222865","135688","242","7175","17","","","30524"
"31592","7228","558574","0","Security Federal Savings Bank","Jasper","AL","35501","12/31/2014","2/18/2015","SA","301 Third Avenue","","1","0","0","7","1","Walker","13820","Birmingham-Hoover, AL","1/1/1970","3/22/1971","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","www.securityfederalonline.com","22706","1465","1616","122","16580","1508","3","1320","2","","","2731"
"28894","2578","32971","0","Security Federal Savings Bank","Logansport","IN","46947","12/31/2014","2/18/2015","SA","314 Fourth St","","5","0","0","5","0","Cass","","","4/1/1934","10/27/1934","7/21/2011","Non-Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.secfedbank.com","116082","13865","9164","350","43635","36507","61","0","0","","","3646"
"31146","0","631178","3842069","Security Federal Savings Bank of McMinnville","Mc Minnville","TN","37110","12/31/2014","2/18/2015","NM","306 West Main Street","SECURITY BANCORP, INC.","3","0","0","4","0","Warren","","","1/1/1959","2/1/1960","2/11/2009","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","WWW.SECFED.NET","100401","8962","17228","663","59356","30437","55","1346","5","","","9991"
"14222","13893","450959","2848804","Security Financial Bank","Durand","WI","54736","12/31/2014","2/18/2015","SM","212 West Prospect Street","SECURITY FINANCIAL SERVICES CORPORATION","4","0","0","2","1","Pepin","","","4/6/1934","4/10/1934","8/15/2014","Stock","0","0","FED","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","www.securityfinancialbank.com","197365","15173","18112","953","67896","103854","156","274","1","","","3257"
"31966","7664","529172","1057850","Security First Bank","Cheyenne","WY","82001","12/31/2014","2/18/2015","NM","500 West 18th Street","FIRST STATE BANCSHARES, INC.","3","0","0","4","1","Laramie","16940","Cheyenne, WY","1/1/1978","4/6/1979","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","www.sec1stbank.com","44588","3325","1564","80","20887","16986","33","0","0","","","6033"
"58212","0","3560420","0","Security First Bank","Fresno","CA","93711","12/31/2014","2/18/2015","NM","663 W Nees Avenue","","1","0","0","4","0","Fresno","23420","Fresno, CA","2/12/2007","2/12/2007","9/7/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","http://www.securityfirstfresno.com","53245","1436","945","35","25111","29935","72","0","0","","","503"
"5415","13873","276850","3796902","Security First Bank","Lincoln","NE","68516","12/31/2014","2/18/2015","NM","5505 Red Rock Lane","STOCKMENS LIMITED PARTNERSHIP","34","0","1","2","0","Lancaster","30700","Lincoln, NE","7/1/1924","1/1/1934","2/2/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.security1stbank.com","534704","42016","18550","1250","178059","187649","292","0","0","","","39613"
"11519","12396","693952","1127409","Security First Bank of North Dakota","New Salem","ND","58563","12/31/2014","2/18/2015","NM","700 Ash Avenue","OLIVER BANCORPORATION, INC.","5","0","0","2","1","Morton","13900","Bismarck, ND","1/1/1925","1/1/1934","8/21/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.securityfirstbank.com","109224","7356","2728","258","30152","40719","82","0","0","","","8173"
"432","13967","422657","2411619","Security First National Bank of Hugo","Hugo","OK","74743","12/31/2014","2/18/2015","N","100 South Broadway","SOONER SOUTHWEST BANKSHARES, INC.","2","0","0","2","0","Choctaw","","","1/7/1930","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.sfnb.net","45794","4790","2531","92","11791","39532","44","0","0","","","14994"
"14639","0","210452","2269089","Security Home Bank","Malmo","NE","68040","12/31/2014","2/18/2015","NM","147 Center Avenue","MALMO BANCORP, INC.","1","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","8/1/1934","8/6/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.shbmalmo.com","20181","1432","2314","140","13056","1282","4","335","1","","","0"
"3845","0","151546","1099195","Security National Bank","Witt","IL","62094","12/31/2014","2/18/2015","N","1 West Broadway","LBT BANCSHARES, INC.","4","0","0","2","0","Montgomery","","","11/17/1932","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.securitynb.com","52040","4991","2694","113","20091","8597","17","0","0","","","3251"
"19213","10854","844053","1140323","Security National Bank of Omaha","Omaha","NE","68124","12/31/2014","2/18/2015","N","1120 South 101st Street","SECURITY NATIONAL CORPORATION","15","0","0","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","9/1/1964","9/1/1964","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","https://www.snbconnect.com","335740","25311","11190","975","76568","267303","337","1676","5","","","11546"
